"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT03"
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-13",,,,"63","72","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-14",,,,"74","87","61",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-15",,,,"76","87","67",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-16",,,,"84","98","70",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-17",,,,"79","91","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-18",,,,"71","83","63",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-19",,,,"69","81","59",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-20",,,,"69","81","59",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-21",,,,"71","82","61",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-22",,,,"71","85","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-23",,,,"73","86","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-24",,,,"75","89","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-25",,,,"80","88","73",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-26",,,,"80","96","73",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-27",,,,"80","92","71",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-28",,,,"86","98","77",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-29",,,,"83","96","73",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-06-30",,,,"85","97","75",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-01",,,,"87","97","75",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-02",,,,"82","94","71",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-03",,,,"81","96","71",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-04",,,,"79","91","69",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-05",,,,"76","87","66",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-06",,,,"77","88","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-07",,,,"81","93","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-08",,,,"83","96","73",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-09",,,,"82","94","73",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-10",,,,"78","91","66",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-11",,,,"77","92","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-12",,,,"81","91","71",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-13",,,,"83","96","73",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-14",,,,"84","96","70",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-15",,,,"88","100","78",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-16",,,,"82","95","72",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-17",,,,"79","94","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-18",,,,"78","92","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-19",,,,"77","93","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-20",,,,"78","92","66",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-21",,,,"87","99","73",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-22",,,,"94","107","82",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-23",,,,"91","107","79",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-24",,,,"87","97","77",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-25",,,,"82","93","66",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-26",,,,"82","97","72",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-27",,,,"80","94","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-28",,,,"74","85","66",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-29",,,,"71","82","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-30",,,,"67","74","62",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-07-31",,,,"66","79","61",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-01",,,,"69","79","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-02",,,,"70","84","61",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-03",,,,"68","83","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-04",,,,"67","82","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-05",,,,"69","84","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-06",,,,"68","81","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-07",,,,"67","82","56",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-08",,,,"76","92","63",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-09",,,,"81","96","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-10",,,,"80","92","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-11",,,,"76","88","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-12",,,,"69","85","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-13",,,,"68","82","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-14",,,,"65","82","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-15",,,,"67","81","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-16",,,,"67","83","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-17",,,,"68","84","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-18",,,,"71","85","61",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-19",,,,"70","82","59",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-20",,,,"70","82","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-21",,,,"75","90","61",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-22",,,,"83","99","73",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-23",,,,"82","95","71",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-24",,,,"78","92","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-25",,,,"72","83","63",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-26",,,,"74","89","62",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-27",,,,"79","92","67",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-28",,,,"83","95","74",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-29",,,,"83","94","73",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-30",,,,"78","89","69",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-08-31",,,,"79","93","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-01",,,,"82","97","70",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-02",,,,"85","96","75",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-03",,,,"85","98","76",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-04",,,,"86","99","77",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-05",,,,"87","99","78",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-06",,,,"84","95","71",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-07",,,,"73","90","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-08",,,,"64","81","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-09",,,,"65","79","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-10",,,,"68","83","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-11",,,,"79","91","66",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-12",,,,"78","92","70",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-13",,,,"72","84","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-14",,,,"60","69","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-15",,,,"60","70","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-16",,,,"69","81","56",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-17",,,,"76","89","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-18",,,,"77","91","69",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-19",,,,"72","84","62",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-20",,,,"67","79","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-21",,,,"66","77","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-22",,,,"62","74","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-23",,,,"67","81","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-24",,,,"73","87","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-25",,,,"75","89","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-26",,,,"67","82","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-27",,,,"73","84","61",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-28",,,,"73","88","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-29",,,,"71","72","70",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-09-30",,,,"67","69","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-01",,,,"63","65","61",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-02",,,,"65","70","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-03",,,,"63","63","63",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-04",,,,"60","73","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-05",,,,"57","68","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-06",,,,"56","66","50",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-07",,,,"59","69","50",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-08",,,,"62","70","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-09",,,,"57","68","49",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-10",,,,"59","69","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-11",,,,"61","77","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-12",,,,"60","72","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-13",,,,"59","68","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-14",,,,"56","64","52",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-15",,,,"52","61","-32",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-16",,,,"53","62","-32",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-17",,,,"60","71","52",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-18",,,,"65","73","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-19",,,,"68","81","62",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-20",,,,"70","83","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-21",,,,"75","83","67",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-22",,,,"74","83","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-23",,,,"74","86","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-24",,,,"67","78","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-25",,,,"64","78","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-26",,,,"68","71","63",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-27",,,,"71","79","62",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-28",,,,"73","85","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-29",,,,"62","74","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-30",,,,"56","68","48",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-10-31",,,,"55","65","50",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-01",,,,"58","72","48",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-02",,,,"64","75","56",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-03",,,,"63","70","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-04",,,,"69","78","61",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-05",,,,"72","81","66",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-06",,,,"72","72","72",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-07",,,,"80","88","76",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-08",,,,"75","84","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-09",,,,"60","70","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-10",,,,"66","74","61",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-11",,,,"59","68","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-12",,,,"60","67","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-13",,,,"60","75","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-14",,,,"62","74","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-15",,,,"69","78","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-16",,,,"66","78","61",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-17",,,,"71","82","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-18",,,,"73","82","67",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-19",,,,"75","83","69",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-20",,,,"71","84","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-21",,,,"65","76","56",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-22",,,,"60","72","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-23",,,,"60","71","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-24",,,,"56","68","49",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-25",,,,"53","63","48",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-26",,,,"51","61","46",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-27",,,,"49","54","45",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-28",,,,"48","56","43",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-29",,,,"45","51","41",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-11-30",,,,"45","52","42",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-01",,,,"59","77","49",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-02",,,,"60","66","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-03",,,,"56","60","52",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-04",,,,"59","65","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-05",,,,"62","71","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-06",,,,"67","77","59",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-07",,,,"68","76","63",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-08",,,,"62","73","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-09",,,,"52","59","48",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-10",,,,"50","56","45",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-11",,,,"52","67","43",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-12",,,,"58","68","48",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-13",,,,"65","77","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-14",,,,"65","79","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-15",,,,"57","68","50",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-16",,,,"47","53","40",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-17",,,,"44","54","36",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-18",,,,"44","50","40",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-19",,,,"46","59","40",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-20",,,,"47","59","40",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-21",,,,"49","62","40",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-22",,,,"50","56","42",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-23",,,,"57","64","50",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-24",,,,"61","70","52",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-25",,,,"62","77","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-26",,,,"59","67","52",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-27",,,,"50","56","44",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-28",,,,"49","55","43",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-29",,,,"56","65","47",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-30",,,,"55","67","49",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2006-12-31",,,,"51","61","46",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-01",,,,"55","63","46",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-02",,,,"61","67","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-03",,,,"61","73","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-04",,,,"51","60","45",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-05",,,,"45","52","39",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-06",,,,"54","67","44",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-07",,,,"58","64","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-08",,,,"65","69","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-09",,,,"67","75","61",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-10",,,,"58","68","47",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-11",,,,"47","56","42",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-12",,,,"41","50","35",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-13",,,,"35","41","32",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-14",,,,"40","54","30",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-15",,,,"43","50","37",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-16",,,,"49","56","43",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-17",,,,"42","44","39",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-18",,,,"52","60","43",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-19",,,,"55","70","48",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-20",,,,"49","58","43",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-21",,,,"49","56","43",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-22",,,,"53","61","46",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-23",,,,"58","74","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-24",,,,"63","72","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-25",,,,"62","73","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-26",,,,"55","68","45",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-27",,,,"47","48","44",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-28",,,,"48","53","44",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-29",,,,"52","60","46",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-30",,,,"48","56","44",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-01-31",,,,"47","57","42",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-01",,,,"48","58","43",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-02",,,,"51","64","42",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-03",,,,"58","69","48",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-04",,,,"67","77","56",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-05",,,,"71","78","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-06",,,,"64","79","56",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-07",,,,"56","67","49",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-08",,,,"54","68","49",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-09",,,,"56","66","50",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-10",,,,"57","69","52",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-11",,,,"53","59","49",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-12",,,,"50","57","45",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-13",,,,"50","61","42",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-14",,,,"54","63","46",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-15",,,,"59","71","48",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-16",,,,"68","77","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-17",,,,"70","75","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-18",,,,"60","71","49",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-19",,,,"50","59","44",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-20",,,,"51","62","44",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-21",,,,"51","65","44",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-22",,,,"45","49","42",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-23",,,,"46","54","39",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-24",,,,"50","67","41",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-25",,,,"49","57","42",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-26",,,,"49","58","44",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-27",,,,"46","52","39",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-02-28",,,,"45","55","36",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-03-01",,,,"47","55","40",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-03-02",,,,"53","61","45",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-03-03",,,,"59","65","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-03-04",,,,"62","69","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-03-05",,,,"66","82","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-03-06",,,,"67","78","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-03-07",,,,"64","77","56",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-03-08",,,,"60","72","50",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-03-09",,,,"56","66","48",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-03-10",,,,"68","79","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-03-11",,,,"76","84","69",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2007-03-12",,,,"78","90","72",,
